date,ground_no2,satellite_no2,curr_temp_celsius,curr_surface_net_solar_radiation,curr_surface_pressure,curr_boundary_layer_height,prev_temp_celsius,prev_surface_net_solar_radiation,prev_surface_pressure,prev_boundary_layer_height,prev_wind_dir
2019-01-22,70.46346153846153,0.0004805305680999692,5.88575877654249,914197.5307692308,98812.37615384617,397.08894846153845,-0.27887477207848466,218490.4523076923,99047.25538461539,76.69206423076923,7
2019-01-24,56.74107142857143,0.00028122270962944285,7.7640821184431035,911753.782857143,98333.17892857142,471.1756192857143,1.6138629071124415,220367.9342857143,98270.83357142856,116.43620028571429,7
2019-01-25,60.423333333333325,0.00034296940891383334,8.23142768012155,983693.8613333333,98892.1252,701.3565373333333,1.2880254572088294,236267.99866666665,98898.79866666667,168.835314,7
2019-01-28,44.908928571428575,0.00018717611540107612,10.641423979259695,1032035.4114285714,97803.47071428571,1006.75496,4.6260132628602095,228914.12785714286,97871.98035714286,229.966375,8
2019-01-29,59.458333333333336,0.0003256594499412733,9.133253987630232,1033710.2986666667,98670.56626666666,707.4209733333333,3.0209622469815565,251284.674,98654.20133333333,187.77327466666665,6
2019-02-04,54.3203125,0.00037635535668385626,10.372783279418968,1034352.47625,100618.3125,843.536425625,4.936101965470771,249401.05375,100484.605,158.5454275,7
2019-02-05,60.628125000000004,0.0004968267304480813,9.69189033508303,1130619.55625,100559.68775,243.873965,2.5940386685458323,273887.70625,100652.315625,84.9734690625,8
2019-02-06,77.0421875,0.0003653230667218063,11.20190327962242,1154307.875,100553.745,290.22745000000003,2.942740318991944,279307.925,100618.79625,77.322154125,8
2019-02-09,55.61333333333334,0.00028362655823619337,11.483138020833357,1094061.8133333332,100019.64,646.6884253333334,4.853344911517541,281608.83533333335,100114.65100000001,103.44927066666668,7
2019-02-11,8.81875,3.982122866503934e-05,12.220788574218773,1277492.25,99091.0925,1698.4618,7.0509672685103215,319148.06,99066.535,537.7947899999999,8
2019-02-13,48.68333333333334,0.0003404859653853333,11.275462510850721,1253468.8333333333,101110.19166666667,643.0082733333334,5.1244824958570305,313617.8066666667,101102.20333333332,127.82747666666667,6
2019-02-17,49.9953125,0.00020801875421790625,15.935374196370466,1329627.075,100788.90125,444.5877425,6.73360404968264,341187.19375,100922.44499999999,124.625245625,8
2019-02-18,40.903125,0.00022746669089803307,14.704296366373722,1332107.51875,100406.46949999999,529.1231375,7.261499370228184,318913.1675,100555.2659375,123.830651875,1
2019-02-22,45.525,0.00031316142335874,20.879768880208356,1395163.1866666668,100407.8492,889.2574833333333,11.026410374496944,354896.3493333334,100651.41066666666,179.85336266666667,7
2019-02-24,22.56875,0.0001268158792018,9.765089925130233,1426290.1749999998,101793.3575,505.01426000000004,4.010164226185214,375880.255,101899.51000000001,151.4757325,5
2019-02-27,67.5375,0.000387858376757275,19.4584302266439,1470948.3,100489.0390625,438.6826725,10.886048715764849,394528.60875,100584.891875,82.5880378125,8
2019-03-01,33.6484375,0.00027851668072005625,17.007443364461285,1442737.56875,99224.11499999999,912.97479375,10.535372439297785,387619.440625,99461.07125,192.0463625,8
2019-03-05,48.465625,0.00027896039090894375,16.874456024169945,1602700.84375,99294.24437500001,1603.7416687500001,8.693360467390603,433517.00625000003,99340.18125,250.066550625,8
2019-03-10,17.632142857142856,6.720260026606179e-05,16.803221638997417,1343107.4142857143,99676.51371428571,1026.4398642857143,11.087858958058565,378268.90499999997,99872.63500000001,263.3461121428571,8
2019-03-12,21.775,0.0001596404617885,13.917067464192732,1647832.6,100664.22,1062.3893,8.280103648792636,484883.03,100724.08,336.8975,8
2019-03-15,17.2875,6.804962964754161e-05,19.323045349121116,1485716.8250000002,98721.5025,1050.14455,11.966010492498247,472148.765,98777.355,249.99204500000002,8
2019-03-18,16.717857142857145,6.90970289315326e-05,16.405195399693103,1758896.107142857,99554.3592857143,2288.3802571428573,10.993829642952283,534758.9671428571,99577.43714285715,783.2721928571428,7
2019-03-22,37.419999999999995,0.0002706229744704333,19.103752983940993,1866069.22,100988.66866666666,855.3884300000001,10.670180904504047,559097.6466666667,101118.358,207.50137733333332,2
2019-03-26,22.787499999999998,0.0001464437069445688,17.01723187764488,1956953.9625,100150.760625,2794.6704999999997,11.047783470153831,584065.2625,100219.34187500001,843.47481125,5
2019-03-28,9.275,0.0001123768161051,15.751601155598982,1407124.4,101252.06,1684.8822,9.967627230557552,553278.2,101330.03,472.19446,4
2019-03-31,16.625,8.757316040639681e-05,21.925740559895857,2037311.2399999998,99266.70999999999,1429.8192800000002,13.863783680308973,632630.25,99448.396,331.71884,4
2019-04-16,17.2,8.714399099949606e-05,17.306390380859398,1459001.4,99608.72,1518.9493,12.62962147105826,543853.56,99667.91,395.35,6
2019-04-17,33.852604166666666,0.0002402318322354125,21.54775644938153,2000171.95,100091.22312499999,1512.6289375,14.198721070723124,668640.885625,100171.008125,394.37189625,5
2019-04-18,25.74375,0.00010191742863399078,20.88461265563967,1890078.1624999999,100509.88,1573.35074375,15.117105882818072,636400.4293750001,100576.849375,507.537539375,5
2019-04-19,20.6921875,0.00012253238365031704,20.660114542643253,1632939.13125,100984.714,1753.2665625,15.512318403070646,629035.6068749999,101019.62,553.6745875,5
2019-04-20,15.9828125,8.88245857472351e-05,23.02129262288414,1980970.04375,100670.265625,2033.29861875,16.249145299738128,685286.53,100772.7421875,548.35173875,5
2019-04-27,13.678125,6.626330687214411e-05,21.116192118326847,2023411.10625,99617.69125,2032.75468125,14.373749178106156,690136.725,99651.770625,504.01341874999997,8
2019-04-28,10.226923076923075,3.0354066162945237e-05,18.694459729316932,2180408.6692307694,99508.01261538462,2496.4734384615385,14.243657444240352,755184.8138461539,99585.17230769231,849.4064476923078,7
2019-04-29,19.317857142857143,0.0001293931325091399,17.112722923642135,2071503.5999999999,99605.82428571429,1442.6136285714288,12.329245668881923,613476.9642857143,99649.74714285714,454.79408,4
2019-04-30,20.86875,0.00011245847914479623,22.67654380798342,2282288.575,99267.20125,1935.82448125,15.037202106822644,790958.2925,99415.4771875,488.20790125,1
2019-05-01,14.6125,8.877693653419421e-05,22.914288457234722,2243832.7875,99357.8875,1699.5650125,16.187910825556,780987.66125,99468.1721875,482.416711875,1
2019-05-04,14.475000000000001,5.14420143406495e-05,18.724114990234398,1896990.3666666665,98142.295,1482.1415,14.05042419433596,609533.7166666667,98334.40333333334,373.66223999999994,5
2019-05-05,1.25,6.53610768495098e-05,12.848921712239608,834444.94,98043.69,1679.312,11.183124334161954,197019.77,97986.4,1297.0461,6
2019-05-06,24.939999999999998,0.00025106323237906005,18.050256347656273,2272487.4266666668,99414.392,2227.610566666667,12.468235085227295,814622.1706666667,99428.74,737.4085986666666,8
2019-05-07,21.2453125,0.000137040491071276,18.472034708658878,1017303.27375,99867.65487500001,1833.0745125,13.364155821366765,634175.725,99896.91875,536.1101199999999,1
2019-05-09,20.909375,8.957210537710544e-05,18.20402870178225,2093674.325,98701.86499999999,1100.26030625,13.424556610801027,535063.569375,98787.88875,401.928435625,7
2019-05-10,21.263333333333332,9.59842402045867e-05,21.449053276909748,1792492.3666666667,99316.15173333333,1195.1137466666667,16.186487001361293,638527.816,99265.884,373.87054133333334,4
2019-05-13,19.170454545454547,0.00010879070219217739,21.500249134410534,1800605.8090909088,99961.19636363638,1574.0589,16.807423690922025,570950.1909090909,100013.02363636364,544.2715581818182,6
2019-05-14,21.389583333333334,0.0001364388358984654,17.35374942355688,1544112.6583333334,99926.50208333333,1245.6102833333332,14.056201264352532,640001.425,100101.41833333333,639.7572833333334,4
2019-05-15,13.241666666666667,0.0001301854551517276,15.465275065104189,1946679.3499999999,99171.712,1198.3072083333334,12.10628454034981,796961.48,99292.89083333332,530.9001883333334,4
2019-05-16,22.10576923076923,0.0001503007856420074,19.93652281149842,1740608.9076923078,99144.98846153845,1435.6910615384613,14.250629430384093,683165.0969230769,99295.4,523.8479576923077,4
2019-05-21,16.813333333333333,5.925153448144155e-05,23.378373209635438,2211964.1466666665,98994.54333333332,1338.4214066666668,16.83730505741006,799896.6520000001,99069.985,467.57508666666666,1
2019-05-22,17.1671875,8.332597410119282e-05,24.00475209554039,2163931.7375,99485.689,1189.79559375,17.646788302334897,769911.595,99552.35187500001,382.839288125,1
2019-05-23,19.41,8.848186219972926e-05,25.0608581542969,1998836.3599999999,99563.74666666666,1291.3107933333333,19.12822681773795,773817.272,99666.02799999999,414.99851,1
2019-05-24,24.71923076923077,6.877154864745499e-05,25.10516138321316,1858219.146153846,99357.80076923076,1419.3929384615383,19.260722639177253,661551.0230769231,99493.20153846152,388.6207007692307,1
2019-05-25,11.1,3.85880445292936e-05,21.869734700520855,1622440.0,99090.12,904.21625,18.02160727761011,596306.06,99158.67,278.7593,4
2019-05-26,14.225,5.951634368303582e-05,22.1312923855252,1763049.075,99639.97875000001,1214.7760333333333,18.386163676868808,522181.1616666667,99685.76166666667,409.9614008333333,5
2019-06-01,19.642307692307693,7.083082717369732e-05,27.809287203275264,2231249.915384616,100181.28415384617,1469.0499846153846,21.25403363421249,787797.5169230769,100293.53076923077,412.34515,7
2019-06-02,16.71923076923077,7.424131827572493e-05,30.148194298377426,2132157.9923076923,99827.83153846154,1642.7380846153844,23.48306410996232,805137.0215384614,99958.42076923077,461.89863,2
2019-06-03,22.478571428571428,8.944385424290692e-05,30.970237077985512,2198324.685714286,99568.90685714285,1677.2950999999998,24.60711515352326,813629.3457142857,99710.69285714286,456.3779114285714,1
2019-06-04,24.5625,7.999083572310961e-05,31.082798985072568,2198678.714285714,99292.97214285714,1831.2796714285712,24.949911181957713,791448.4814285714,99441.07642857144,473.8952657142857,2
2019-06-05,20.208928571428572,6.414350505070822e-05,30.127654738653295,2105007.1071428573,98990.76885714286,1674.7324642857143,24.360848701774323,791352.0578571428,99157.73857142858,569.0317914285714,2
2019-06-07,21.55892857142857,0.00010783896571184371,26.90817812965032,1639463.4857142859,99792.65000000001,1974.1169071428571,22.06438469824855,716601.4249999999,99807.28714285714,691.2506057142857,3
2019-06-08,14.848333333333333,5.488594761418216e-05,28.69364081488718,2040694.8266666667,100118.28533333333,2107.35038,23.314915142637336,656452.0066666666,100132.91333333333,686.813172,4
2019-06-09,16.618333333333332,7.25250508793683e-05,26.53055487738718,1566369.7466666666,100146.258,1058.7846333333334,22.526550015536248,598703.0759999999,100183.053,440.49475133333334,6
2019-06-10,30.526666666666664,1.8815829328311637e-05,26.58234524197051,1613395.6133333333,99282.02066666666,557.8976913333333,22.19091491699221,526830.416,99399.41333333334,337.9207353333333,6
2019-06-11,22.591666666666665,0.00011178135050362185,25.602258978949678,1588707.2133333334,99076.42866666666,693.0205486666667,21.287785293116734,464364.1533333333,99084.21466666667,323.943676,6
2019-06-12,19.68,8.022378375446676e-05,26.7307312011719,1917581.5866666664,99143.79426666668,1801.4249666666665,21.809071673768962,631877.6960000001,99177.09533333333,535.2856066666667,2
2019-06-13,17.83,6.132046163978101e-05,26.54067789713544,2352924.6,99701.476,1663.0049533333333,20.583411939216408,860680.6153333334,99705.67133333333,495.292772,8
2019-06-14,28.9075,9.183514820213087e-05,28.48810017903648,2231406.0799999996,99686.5065,1187.89427,22.438056252219482,809280.916,99736.20800000001,416.38005300000003,5
2019-06-15,15.868333333333334,6.333338180314909e-05,29.13259684244794,1922703.52,99486.061,1598.2631933333332,23.448210282759256,710926.0700000001,99585.19733333333,423.0958093333333,8
2019-06-16,12.923333333333334,5.2163892124401075e-05,30.021455891927108,2329914.7066666665,99516.78266666667,1809.09768,23.603444232362715,856615.4360000001,99582.03633333332,503.62286133333333,8
2019-06-17,21.688020833333333,7.538908676094452e-05,29.17346216837567,2001388.40625,99671.5125,1417.13926875,24.428413009643577,665120.7100000001,99702.26000000001,508.11293125,5
2019-06-18,21.9625,7.872155243356799e-05,30.435479736328148,1979398.2125,99528.3996875,1592.01555625,25.134315022555285,742917.34,99668.82625,449.294720625,6
2019-06-19,24.615625,7.32089213824047e-05,31.46112467447919,1990203.44375,99297.1946875,1825.3399562500001,25.273972563310124,735261.5218750001,99432.044375,410.1351825,7
2019-06-20,22.9515625,5.539067994665233e-05,28.916225051879906,2036760.30625,99266.60625,1864.3405375,24.13478691794658,746930.1487499999,99381.31125,522.155714375,1
2019-06-21,21.941666666666666,0.00011007222832744813,28.734968397352453,1987099.6400000001,99589.95959999999,1432.8041799999999,24.164710119998837,677808.2899999999,99625.832,483.48424666666665,7
2019-06-22,20.589999999999996,4.064256216115865e-05,23.0045349121094,1547185.32,99647.26666666666,742.2849526666666,20.486776825875967,462035.152,99641.26433333333,310.42831066666673,6
2019-06-23,12.771666666666667,7.273127640567303e-05,28.616729736328146,2275224.08,99589.874,1290.5168866666668,22.877733450224927,831771.2799999999,99633.17066666667,369.4813046666667,6
2019-06-24,24.211979166666666,0.00013090747568659264,31.181236521403015,2278188.7875,99936.041625,1370.00786875,25.3777470675382,836843.59875,100001.828125,454.791270625,5
2019-06-25,24.003125,0.00010128820335607327,32.476834233601906,2302191.825,100244.1075,1482.33646875,27.076984717629195,837220.2675,100292.636875,547.1551000000001,5
2019-06-26,28.7171875,0.00010868306289779727,34.62197202046714,2255784.525,100328.346875,1388.14811875,28.823835424943425,811989.58,100386.6465625,453.841634375,5
2019-06-28,24.21,9.084365017018704e-05,35.83875054253475,2085661.0333333334,99511.38633333333,1502.92398,30.98091171727038,810576.512,99574.081,585.2533193333333,4
2019-06-29,18.94333333333333,7.091848759150325e-05,33.522717285156276,2139089.58,99856.58,1695.8687666666667,29.380738321940125,685515.3920000001,99930.92333333332,787.626936,5
2019-06-30,11.868333333333334,6.028354468058195e-05,35.139085557725714,2244273.8133333335,99949.63666666667,1619.5730866666668,29.381527247573413,798185.2860000001,100008.22200000001,635.9318386666666,4
2019-07-01,21.78166666666667,6.87048155880398e-05,32.898250325520856,1861150.4133333333,99719.953,1018.8268333333333,27.64166111801612,740260.4626666667,99844.211,536.6309666666667,5
2019-07-02,21.991071428571427,8.051195935114083e-05,34.96139860607331,2252751.842857143,99485.44885714285,1918.1684214285713,28.482546065689707,797280.1892857143,99627.97,562.5025342857143,2
2019-07-03,20.826666666666668,8.658516612180617e-05,31.79403957790801,1718487.8866666667,99534.469,1931.11718,26.068686560428528,704110.3640000001,99672.22,598.0749493333333,5
2019-07-04,22.040000000000003,0.00013072189319088045,29.969328477647593,1911943.0399999998,99850.32973333333,1188.1721266666668,25.090289584073176,748104.6386666667,99886.27,451.64045066666665,5
2019-07-05,20.82,7.044415005838213e-05,33.114495171441,2186516.6133333337,99499.9304,1555.12716,27.539463574958592,798129.5406666666,99632.56,496.6734446666667,2
2019-07-06,12.256666666666666,5.016183029613198e-05,32.65388590494794,1828981.22,99187.91840000001,1416.897786666667,26.903751812559207,711738.8359999999,99324.28033333334,580.8825726666668,2
2019-07-07,9.85,4.571827713858114e-05,32.208130560980926,1844819.1066666667,98852.78099999999,1977.83222,26.82606386126896,701833.072,99041.68533333334,519.4304333333333,1
2019-07-08,18.413333333333334,8.589064337379951e-05,31.584636773003492,1987935.5,99120.59533333333,2058.6954266666667,26.272733468720432,767726.1706666667,99174.14933333333,624.921346,3
2019-07-09,17.456666666666667,7.229238312735609e-05,26.822842068142386,1517455.8,99170.03533333333,1191.4002866666667,24.037944816820573,470740.8026666667,99243.75066666667,480.178654,4
2019-07-10,14.426666666666668,5.3873407217021236e-05,28.09047987196183,1946896.5733333335,99305.18299999999,1355.5865066666665,23.803334184126445,691499.8553333334,99347.53466666667,572.0867846666666,4
2019-07-11,20.898333333333333,7.592517732478565e-05,26.417404513888915,1434639.4,99392.46919999999,1381.5318333333335,23.461817793412663,435490.9093333333,99472.97566666667,537.2501413333333,5
2019-07-12,19.900000000000002,8.806518003909884e-05,29.887595476423012,2267434.1,99143.03428571428,1862.284392857143,24.590784682236734,762050.2992857143,99263.80035714286,600.7621742857143,4
2019-07-13,14.350000000000001,6.965238456771856e-05,30.945856495392654,2159906.5846153847,98995.145,2443.6810384615387,25.08980094002679,797379.2453846154,99114.30307692307,854.7275092307692,5
2019-07-14,10.834615384615384,5.563243778692033e-05,28.149402481470375,1514367.576923077,99091.66138461538,1712.9855538461538,23.44225261128034,485697.6838461539,99209.3023076923,661.418216923077,5
2019-07-16,15.090384615384616,7.18808404617333e-05,27.702513239933918,2014283.0846153845,99483.77230769231,1294.7500923076923,21.800839276080392,777625.5230769231,99507.26346153846,375.0839053846154,1
2019-07-17,18.959615384615383,8.316244094324932e-05,29.947696157602188,2068902.8692307693,99241.49807692309,1512.2710000000002,23.76442828411825,723709.0723076924,99339.29384615386,456.0951169230769,8
2019-07-18,18.705357142857142,5.562322838563288e-05,27.951504371279785,2040367.407142857,99339.08071428572,1109.913842857143,23.131259214723286,623497.9785714286,99343.59999999999,341.27548571428576,4
2019-07-19,18.341666666666665,7.409527374715762e-05,29.58575439453127,2073584.7733333334,99654.08,1431.41218,24.556914820815603,671313.2506666667,99691.30133333334,494.5218673333333,5
2019-07-20,13.918333333333333,7.406594445417423e-05,30.625063747829884,1798531.1333333333,99858.55733333333,1579.7522800000002,25.666967311049977,604416.442,99879.91333333333,493.1450426666667,2
2019-07-21,9.333333333333334,4.220611850576042e-05,32.309514702691,2072720.5133333334,99953.77333333335,1321.7123,26.954477668531034,767155.5933333334,100040.62000000001,472.6582533333333,1
2019-07-22,18.333333333333332,0.00011541665313711058,32.54495035807294,2091123.76,100156.5626,1379.4432733333335,27.4559363162879,712048.196,100225.24399999999,472.80982000000006,5
2019-07-23,20.60166666666667,7.001963776116421e-05,33.950583902994815,2073041.96,99911.64833333335,1478.505,28.541151659416453,704406.1173333334,100000.563,576.0599466666666,5
2019-07-24,20.53666666666667,8.332959473882067e-05,35.853441026475714,2186129.6066666665,99657.51733333334,1731.5919666666666,29.799000872987712,748921.326,99753.344,489.45532399999996,5
2019-07-25,20.48,8.96089364718498e-05,34.42849460177954,1458819.5399999998,99623.859,1241.9989733333334,29.816368056788612,589090.208,99680.743,523.7051066666667,5
2019-07-26,16.74,5.552006740844398e-05,34.57737087673613,1927161.5066666668,98996.64533333333,2196.86456,28.823392001065365,713502.9800000001,99180.29866666667,541.4361633333333,1
2019-07-27,14.245000000000001,0.00010659455304248571,26.03405422634551,1216363.52,98497.8052,307.99267,23.64692577015272,436833.116,98551.811,306.74116733333335,6
2019-07-28,8.854999999999999,5.332579436866839e-05,26.848183865017386,941113.76,97940.55633333333,1370.5285466666667,23.249133023348744,398056.2346666667,98084.616,561.3404159999999,8
2019-07-29,18.301666666666666,0.00010833665695082984,31.87500949435766,2183708.0733333332,98758.23766666667,1509.5121133333334,26.51793083422114,771472.7106666666,98723.01733333334,565.326656,8
2019-07-30,14.875,6.09541373080003e-05,33.18428141276044,2196161.466666667,99119.2144,1409.91396,26.71347665497753,758167.5913333334,99184.84,522.2821573333333,1
2019-07-31,17.621666666666666,5.796932208172702e-05,31.020446777343775,1988373.1066666667,99353.3236,1252.00352,26.040210978190128,668548.2293333333,99391.54933333333,429.844768,1
2019-08-01,15.370000000000001,7.317512178821888e-05,30.660597059461832,1758206.82,99475.71733333333,1401.3102599999997,26.14822174997043,525236.9400000001,99505.102,455.82557333333335,6
2019-08-02,19.014285714285712,7.556524207247146e-05,25.697817557198682,1719939.6642857143,99221.50142857143,601.8422278571428,23.197044015859653,538815.9614285714,99328.83071428571,271.6989007142857,4
2019-08-03,14.586666666666668,5.871706324290299e-05,30.485364447699673,2061987.4066666667,99285.84,1428.2467933333332,23.906663189512333,758913.5920000001,99350.355,435.81827733333336,5
2019-08-04,10.086666666666668,4.29549670725257e-05,30.24792480468752,1929643.76,99487.78533333333,1614.3960666666667,25.14443405613757,635762.3773333334,99555.10866666665,596.9099093333333,5
2019-08-05,15.315,6.909229873796563e-05,31.48083902994794,1824653.5,99502.57266666667,1640.1813,26.555436660304238,643813.2053333333,99618.22166666666,602.9771973333334,4
2019-08-06,12.15,5.2972583233386344e-05,31.23320787217884,1671412.4266666665,99425.63466666666,1432.9091466666666,26.378258075136152,564772.2566666666,99557.21033333334,503.87588,7
2019-08-07,14.498333333333333,7.709611906107978e-05,25.55444335937502,1045971.6266666667,99189.20640000001,1204.6738733333334,22.768458880800214,385609.1506666666,99323.21466666667,338.490308,5
2019-08-08,16.370555555555555,7.748239501149032e-05,29.161179606119813,1878867.3333333333,99251.27633333333,1213.5348733333333,24.13257381554808,599130.0293333333,99312.668,397.69626266666666,5
2019-08-09,13.746666666666666,6.32144111632708e-05,30.454389784071207,1426680.5933333333,99503.16266666666,1426.5259,26.127880489464985,481384.6733333333,99547.47733333333,417.95625666666666,5
2019-08-10,9.666071428571428,4.426237192231267e-05,31.562271554129488,1329067.1857142858,99453.76821428571,1613.6061857142856,27.402831278218876,489770.77142857143,99541.05785714286,516.8148614285714,1
2019-08-11,8.8,4.7532542980200216e-05,32.765940784272715,1512255.8071428572,99440.12428571428,1630.6363285714285,27.617044166465885,540614.325,99532.51392857144,499.5194021428571,5
2019-08-12,12.646875,8.565071635240342e-05,28.70060056050621,1268185.0374999999,99274.0303125,1138.54660625,24.43371197093619,461438.40249999997,99375.505,406.91586875,5
2019-08-13,12.5890625,7.737779511483884e-05,28.805003738403343,1600335.94375,99241.487375,1088.746573125,23.96759168451485,608090.440625,99308.44625000001,453.82610625,7
2019-08-14,9.8921875,5.308642078620903e-05,27.806468582153343,1753428.8375000001,99567.13062499999,1747.8824,23.288068476590265,632366.814375,99545.85125,707.644775,5
2019-08-15,7.590625,4.201305932312753e-05,28.032216644287132,1691331.18125,99527.17937499999,1710.83371875,23.311979172446534,520669.030625,99683.9721875,641.92223375,5
2019-08-16,8.483333333333333,7.15447000922369e-05,27.66919894748266,1473790.3133333335,99743.78319999999,1637.68824,22.913852298621,616200.8646666667,99788.18966666666,586.5153886666667,5
2019-08-17,10.081666666666667,0.00010144693736648012,28.649713812934053,1108655.72,99739.548,1817.54896,24.015091497247894,484470.7966666667,99805.81266666668,550.2921399999999,5
2019-08-18,9.45,3.708412779855853e-05,30.554197184244813,1276729.2399999998,99639.738,1775.0608466666667,25.5144450794567,502208.704,99698.61266666667,540.107292,3
2019-08-19,11.298333333333334,4.640666002506372e-05,31.14267781575523,1725100.5933333335,99763.59866666667,1788.9106866666666,25.888370305841644,545599.446,99782.544,587.0670333333334,5
2019-08-20,11.4375,8.0794049776601e-05,29.68778254191083,1617279.85,99630.97,1589.375675,25.661403794722148,459388.87124999997,99695.75125,481.0172325,6
2019-08-21,14.259375,4.954048127269629e-05,30.172702407836937,1860011.375,99903.748125,1466.38354375,24.612072996659737,520856.005,100016.9284375,559.5931625000001,6
2019-08-22,14.55625,6.405551581466932e-05,28.016376113891624,1781684.03125,100164.043125,1228.00266875,23.973885588212468,493801.95875,100235.9884375,392.14606625,6
2019-08-25,10.4953125,4.177836926161076e-05,29.98402620951337,1761621.9,99831.575625,1188.9540875,24.663430959528167,621896.4875,99971.57625,387.5793475,5
2019-08-27,17.763333333333332,7.264491864454145e-05,30.84815199110245,1595873.8933333333,99816.81566666666,1512.7196133333334,25.499913718483686,558733.3653333334,99909.83933333332,351.932376,6
2019-08-28,21.599444444444444,6.0495794567398926e-05,25.818240695529536,1544004.8266666667,99994.35933333333,346.43825733333335,23.31516020803743,517879.88266666664,99962.207,191.27304533333333,8
2019-08-29,22.689285714285717,7.492318920700443e-05,31.037542143322195,1881475.7428571428,99814.76871428572,1584.8636642857143,24.540105487773967,576059.63,99883.05785714286,364.4109971428571,1
2019-08-30,22.785714285714285,9.874020581197801e-05,31.861627923874654,1732565.607142857,99906.09914285714,1577.6170785714287,25.48548338258424,580709.0371428571,99986.10285714285,372.6328342857143,5
2019-08-31,15.092857142857143,6.21353034388865e-05,29.333792986188637,1324729.2571428572,99659.91571428571,825.2065914285714,25.04840934059839,509091.77999999997,99789.18285714286,309.6378764285714,7
2019-09-01,13.817857142857141,5.216034869467004e-05,30.835100882393995,1690402.7785714285,99224.71214285714,1338.6877357142857,24.742399577351385,574527.8150000001,99394.75214285715,348.84081214285715,8
2019-09-02,23.7375,0.00011862657569847652,27.630413309733097,1756734.9666666668,99387.8925,1234.0586583333334,23.065206261837144,435533.3433333333,99438.18916666666,310.57395916666667,6
2019-09-03,16.72222222222222,5.5685770338505705e-05,27.18818969726565,1736717.26,100056.6216,1442.9021933333331,22.51146619392166,570069.2593333333,100064.354,478.3869633333333,5
2019-09-04,19.046666666666667,7.929455122541743e-05,26.229630533854188,1343177.9266666668,99815.68066666667,1237.2906333333333,21.76784048369439,457709.6373333333,99942.06533333333,443.21888666666666,5
2019-09-05,32.43333333333333,0.0001608438373992153,24.59597574869794,659249.302,99307.31666666667,777.8967713333333,19.86361463142166,245164.76933333333,99444.456,350.681958,6
2019-09-06,31.666666666666668,0.00019722342101428892,17.234839093243657,360633.13777777774,99758.87977777777,556.6048488888889,15.808183057380468,102728.56,99715.85444444444,293.49544444444444,7
2019-09-07,14.4,0.00012010851217602233,23.563256835937523,1559782.6400000001,99424.2302,1316.03654,17.975211126154143,547215.96,99548.857,307.809796,8
2019-09-08,11.875,6.217854916364304e-05,20.365319188435898,1667269.55,99216.71437500001,1220.2729125,16.37436143701729,359643.53500000003,99358.1025,347.62733875,6
2019-09-09,21.3234375,0.00012604587247596865,23.420958455403667,1877535.1500000001,99376.5545,1622.3727812500001,16.885520033402898,608586.328125,99426.6109375,358.694253125,8
2019-09-10,23.65833333333333,0.00025455117717658335,21.664997355143253,785301.645,99766.44416666667,842.8933666666667,17.658529709324714,324954.3,99774.055,304.9844,6
2019-09-11,24.942857142857143,0.0001552348792747543,25.386638532366096,1722242.9142857143,100240.6557142857,1153.8659142857143,19.567919287743532,555566.7928571429,100296.27785714285,308.04129142857147,8
2019-09-12,30.084895833333334,0.00022411759471238304,27.08409907023114,1732112.1125,100969.41625000001,887.40733,20.49160338315099,563260.6025,100892.44125,233.57774875,5
2019-09-13,27.1484375,0.00014729011452044657,27.32067515055341,1725215.425,100968.97875,1064.65929375,21.23802172920923,546796.4575,101057.935,282.83559875,5
2019-09-14,21.891666666666666,9.969606921879346e-05,27.550762939453147,1670417.9133333333,100806.10333333333,1082.5582666666667,21.59655798709756,542679.94,100919.436,293.4519326666667,5
2019-09-15,18.4734375,9.430888504422102e-05,27.67673263549807,1594598.8,100409.080625,1132.10971875,21.692302582480714,444569.895,100563.666875,279.416069375,5
2019-09-16,32.553125,0.0001385567311023199,28.68536402384442,1675979.78125,99838.47162499999,1097.85335,22.641954300620363,520832.75625000003,99999.33437499999,257.528139375,2
2019-09-17,25.0421875,7.34669873528851e-05,29.043279266357445,1598990.4125,99459.19875,1047.474638125,22.996572113037132,516133.73125,99601.803125,309.273705625,1
2019-09-18,26.51875,7.810837738564334e-05,25.27992973327639,772940.365625,99626.8421875,990.397478125,20.917122199318648,338528.946875,99699.664375,394.89426875000004,4
2019-09-19,22.9078125,7.426868976443731e-05,19.673299407959007,1169761.4375,100159.7625,683.3226125,17.44115331823178,233529.055,100175.291875,403.246045,5
2019-09-20,22.1625,8.529014359411492e-05,19.525411224365257,1172520.50625,100608.0739375,1012.1150993750001,17.249080363186945,351996.62124999997,100638.611875,530.325634375,5
2019-09-21,19.1171875,0.00012174084191135093,20.70712560017906,1568237.7875,100419.3321875,1152.24988125,16.167563923922476,462705.1325,100519.86750000001,324.5987475,5
2019-09-22,20.833333333333332,0.00011932150164337435,17.539873589409744,676352.708,99961.50866666668,525.312956,15.77739128343989,160931.008,100034.50733333333,207.91680266666668,5
2019-09-23,27.06875,0.00013335747554228783,20.56581840515139,1460367.65625,99352.3840625,908.97487875,15.93182291551072,278379.701875,99515.105625,203.54363625,1
2019-09-24,43.321875,0.0003383501944361127,22.46099433898928,1129738.3875,99430.761875,731.095029375,16.326360494440276,368756.76375,99504.4915625,165.172306875,7
